total_return,cagr,vol,sharpe,sortino,calmar,max_dd,hit_rate,skewness,kurtosis,n_days,signal_type,lookback,weight_method,label,avg_turnover
-0.7682316855131688,-0.07372156002599006,0.13097961049088985,-0.5188665750628594,-0.6189854263518955,-0.08983700900092673,-0.8206145868595155,0.508939708939709,-0.8743198677921246,11.251267207516914,4811,RADJ,10,equal,RADJ_L10_equal,0.4489320203554323
-0.7550642230615925,-0.06763626375248888,0.10240462361043424,-0.6324761350694911,-0.7365574553981664,-0.08416334136200714,-0.8036309236056676,0.5334914048606995,-1.0139143042620866,9.691115343756595,5062,RADJ,10,inv_vol,RADJ_L10_inv_vol,0.41501271383136007
-0.20210899115050585,-0.011756860897052412,0.12293411939700163,-0.03470193685229275,-0.04401831219168537,-0.02770218675898328,-0.42440190730574334,0.5284823284823285,-0.1298875778409369,9.307360166077276,4811,RADJ,21,equal,RADJ_L21_equal,0.31088948003658484
-0.16513534533975727,-0.008944817316612452,0.09761595654755177,-0.043286604035899186,-0.054971727738598576,-0.023315907330268157,-0.38363582381374894,0.5496937364157282,0.19245824235055606,13.624506736989083,5062,RADJ,21,inv_vol,RADJ_L21_inv_vol,0.28371714772814244
0.8071072220364441,0.03147999194307838,0.12230939860145912,0.314770717537286,0.39567401352359294,0.09688609240113374,-0.32491755176525217,0.5451143451143451,-0.464400439000552,4.160727844482366,4811,RADJ,42,equal,RADJ_L42_equal,0.21962824280755988
0.5507391715181225,0.022081512400776937,0.09843645708524618,0.2712838771083941,0.32577926434774895,0.0697123608256587,-0.3167517516154682,0.5704406243825331,-0.6822081069673074,4.568104855763481,5062,RADJ,42,inv_vol,RADJ_L42_inv_vol,0.19602181101306437
0.3622282339074363,0.01632358391358668,0.12045788204013343,0.19486333178377277,0.24082584882255695,0.041185211677741994,-0.3963457573391215,0.5434511434511434,-0.6237224149490321,4.190481716497988,4811,RADJ,63,equal,RADJ_L63_equal,0.1695153044951302
0.25865157915673564,0.01151788535751308,0.09826981725092984,0.16584984844025452,0.19673506100480043,0.027284138577426047,-0.42214583116956383,0.5696502667457024,-0.7779549334076313,5.498152912049417,5062,RADJ,63,inv_vol,RADJ_L63_inv_vol,0.1550234029867425
1.4465542996493528,0.047978780137380994,0.11842752286735515,0.45521769765565695,0.5738777077919825,0.1515436856586809,-0.3166003250405479,0.5476091476091476,-0.6318204200282262,3.925327434340437,4811,RADJ,126,equal,RADJ_L126_equal,0.11920383871686398
1.2288402009411379,0.04070659612945149,0.09617289516735063,0.46319416777305195,0.5653869474306348,0.1277448041468889,-0.3186555915232726,0.5678719620628334,-0.6575850317540305,4.813498166887843,5062,RADJ,126,inv_vol,RADJ_L126_inv_vol,0.10838606017788328
1.3149136329938398,0.04494713312099208,0.11835677904159381,0.4309471047476229,0.54082827085762,0.1452979336059285,-0.3093446135503618,0.5494802494802494,-0.6777968341970378,4.461779105468258,4811,RADJ,252,equal,RADJ_L252_equal,0.07576959544273411
1.2074413950313954,0.04020689972914959,0.09420920620095959,0.4657792354028986,0.5673387136688345,0.1385019640956247,-0.2902984083416311,0.5722189290654021,-0.7757912326138127,4.291123065891227,5062,RADJ,252,inv_vol,RADJ_L252_inv_vol,0.07061993424804458
